minFrequency,duration,currentMemoryUsage,peak,Peak
0.975,0.7801762320004855,0.017457962036132812,,5.032018661499023
0.95,0.8803370730001916,0.013148307800292969,,6.672426223754883
0.925,1.3555695069999274,0.012724876403808594,,11.348682403564453
0.9,2.440659013000186,0.01729297637939453,,13.094579696655273
0.875,5.136500397000418,0.030321121215820312,,15.487651824951172
0.85,10.669389847000275,0.03077220916748047,,19.892765998840332
0.825,20.682035445999645,0.041121482849121094,,24.520524978637695
0.8,38.82815410300009,1.2900543212890625,,25.7716064453125
