minFrequency,duration,currentMemoryUsage,peak,Peak
0.9,2.301753700000063,0.018944740295410156,,9.101788520812988
0.8,2.z,0.5861053466796875,,14.353021621704102
0.7,2.42916762699997,0.012066841125488281,,16.592071533203125
0.6,2.51092950400016,0.010991096496582031,,18.343936920166016
0.5,2.9179395699998167,0.015275001525878906,,27.61882972717285
0.4,5.000037539999994,0.02790355682373047,,28.75979518890381
0.3,19.493807370000013,0.04072761535644531,,34.64431858062744
0.2,446.11784398500004,0.2948026657104492,,47.89959907531738
